Classificacao,familia,especie_ou_subespecie_variedade,categoria,lista_2014,ano_lista
Flora,Polypodiaceae,Ceradenia glaziovii,EN,1,2022
Flora,Polypodiaceae,Ceradenia warmingii,CR,1,2022
Flora,Polypodiaceae,Grammitis fluminensis,EN,1,2022
Flora,Polypodiaceae,Lellingeria brasiliensis,VU,1,2022
Flora,Polypodiaceae,Lellingeria itatimensis,CR,1,2022
Flora,Polypodiaceae,Lellingeria tamandarei,EN,1,2022
Flora,Polypodiaceae,Moranopteris perpusilla,EN,1,2022
Flora,Polypodiaceae,Mycopteris semihirsuta,EN,1,2022
Flora,Polypodiaceae,Mycopteris taxifolia,EN,1,2022
Flora,Polypodiaceae,Pecluma hoehnei,CR,1,2022
Flora,Polypodiaceae,Pecluma insularis,CR,1,2022
Flora,Polypodiaceae,Pleopeltis alborufula,EN,1,2022
Flora,Polypodiaceae,Pleopeltis monoides,EN,1,2022
Flora,Polypodiaceae,Pleopeltis trindadensis,CR,1,2022
Flora,Polypodiaceae,Stenogrammitis limula,CR,1,2022
Flora,Polypodiaceae,Stenogrammitis pumila,CR,1,2022
Flora,Portulacaceae,Portulaca hatschbachii,EN,1,2022
Flora,Pottiaceae,Leptodontium wallisii,VU,1,2022
Flora,Primulaceae,Cybianthus boissieri,VU,0,2022
Flora,Primulaceae,Cybianthus gracillimus,CR,0,2022
Flora,Primulaceae,Lysimachia barbata,EN,1,2022
Flora,Primulaceae,Lysimachia buxifolia,EN,1,2022
Flora,Primulaceae,Myrsine congesta,EN,1,2022
Flora,Primulaceae,Myrsine glazioviana,EN,1,2022
Flora,Primulaceae,Myrsine villosissima,EN,1,2022
Flora,Primulaceae,Stylogyne leptantha,EN,0,2022
Flora,Primulaceae,Stylogyne sordida,CR,0,2022
Flora,Proteaceae,Euplassa cantareirae,EN,1,2022
Flora,Proteaceae,Euplassa hoehnei,EN,0,2022
Flora,Proteaceae,Euplassa nebularis,EN,1,2022
Flora,Proteaceae,Euplassa rufa,VU,0,2022
Flora,Proteaceae,Euplassa semicostata,EN,1,2022
Flora,Proteaceae,Panopsis multiflora,EN,1,2022
Flora,Proteaceae,Roupala asplenioides,EN,1,2022
Flora,Proteaceae,Roupala caparoensis,EN,0,2022
Flora,Proteaceae,Roupala gracilis,EN,0,2022
Flora,Proteaceae,Roupala longepetiolata,VU,0,2022
Flora,Proteaceae,Roupala pallida,EN,0,2022
Flora,Proteaceae,Roupala sculpta,EN,1,2022
Flora,Pteridaceae,Adiantum diphyllum,CR,1,2022
Flora,Pteridaceae,Adiantum discolor,EN,1,2022
Flora,Pteridaceae,Adiantum mynsseniae,EN,1,2022
Flora,Pteridaceae,Adiantum papillosum,EN,1,2022
Flora,Pteridaceae,Adiantum tetragonum,EN,1,2022
Flora,Pteridaceae,Cheilanthes incisa,EN,1,2022
Flora,Pteridaceae,Cheilanthes juergensii,EN,1,2022
Flora,Pteridaceae,Cheilanthes regnelliana,EN,1,2022
Flora,Pteridaceae,Doryopteris rediviva,VU,1,2022
Flora,Pteridaceae,Doryopteris trilobata,EN,1,2022
Flora,Pteridaceae,Jamesonia biardii,EN,1,2022
Flora,Pteridaceae,Jamesonia brasiliensis,EN,1,2022
Flora,Pteridaceae,Jamesonia cheilanthoides,EN,1,2022
Flora,Pteridaceae,Jamesonia insignis,EN,1,2022
Flora,Pteridaceae,Jamesonia rufescens,CR,1,2022
Flora,Pteridaceae,Lytoneuron itatiaiense,EN,1,2022
Flora,Pteridaceae,Lytoneuron paradoxum,VU,1,2022
Flora,Pteridaceae,Lytoneuron rosenstockii,EN,1,2022
Flora,Pteridaceae,Lytoneuron rufum,EN,1,2022
Flora,Pteridaceae,Lytoneuron subsimplex,EN,1,2022
Flora,Pteridaceae,Lytoneuron tijucanum,EN,1,2022
Flora,Pteridaceae,Ormopteris cymbiformis,EN,1,2022
Flora,Pteridaceae,Ormopteris gleichenioides,EN,1,2022
Flora,Pteridaceae,Pteris congesta,EN,1,2022
Flora,Pteridaceae,Pteris limae,CR,1,2022
Flora,Quiinaceae,Lacunaria sampaioi,EN,0,2022
Flora,Rhamnaceae,Colletia exserta,EN,1,2022
Flora,Rhamnaceae,Colletia paradoxa,EN,1,2022
Flora,Rhamnaceae,Discaria americana,VU,1,2022
Flora,Rhamnaceae,Gouania corylifolia,VU,1,2022
Flora,Rhamnaceae,Gouania inornata,EN,1,2022
Flora,Rhamnaceae,Rhamnidium glabrum,VU,1,2022
Flora,Rhamnaceae,Sarcomphalus glaziovii,EN,0,2022
Flora,Rhamnaceae,Scutia arenicola,EN,1,2022
Flora,Ricciaceae,Riccia ridleyi,CR,1,2022
Flora,Rubiaceae,Alibertia curviflora,EN,0,2022
Flora,Rubiaceae,Alibertia duckei,EN,0,2022
Flora,Rubiaceae,Alseis involuta,VU,1,2022
Flora,Rubiaceae,Alseis sertaneja,EN,0,2022
Flora,Rubiaceae,Appunia aurantiaca,EN,0,2022
Flora,Rubiaceae,Bathysa sylvestrae,EN,0,2022
Flora,Rubiaceae,Bradea anomala,EN,1,2022
Flora,Rubiaceae,Bradea bicornuta,CR,1,2022
Flora,Rubiaceae,Bradea borrerioides,EN,0,2022
Flora,Rubiaceae,Bradea brasiliensis,EN,0,2022
Flora,Rubiaceae,Bradea montana,CR,1,2022
Flora,Rubiaceae,Calycophyllum papillosum,EN,0,2022
Flora,Rubiaceae,Carapichea ipecacuanha,VU,1,2022
Flora,Rubiaceae,Chiococca insularis,CR,1,2022
Flora,Rubiaceae,Chomelia estrellana,EN,0,2022
Flora,Rubiaceae,Chomelia polyantha,EN,0,2022
Flora,Rubiaceae,Chomelia sericea,EN,0,2022
Flora,Rubiaceae,Chomelia tristis,EN,0,2022
Flora,Rubiaceae,Cordiera hadrantha,EN,0,2022
Flora,Rubiaceae,Coussarea accedens,VU,0,2022
Flora,Rubiaceae,Coussarea ampla,VU,0,2022
Flora,Rubiaceae,Coussarea andrei,EN,0,2022
Flora,Rubiaceae,Coussarea bocainae,EN,1,2022
Flora,Rubiaceae,Coussarea coffeoides,EN,0,2022
Flora,Rubiaceae,Coussarea friburgensis,EN,0,2022
Flora,Rubiaceae,Coussarea machadoana,EN,0,2022
Flora,Rubiaceae,Coussarea megistophylla,EN,0,2022
Flora,Rubiaceae,Coussarea strigosipes,EN,0,2022
Flora,Rubiaceae,Coussarea viridis,EN,0,2022
Flora,Rubiaceae,Duroia valesca,VU,0,2022
Flora,Rubiaceae,Faramea atlantica,VU,0,2022
Flora,Rubiaceae,Faramea bahiensis,VU,1,2022
Flora,Rubiaceae,Faramea bicolor,VU,0,2022
Flora,Rubiaceae,Faramea brachyloba,EN,0,2022
Flora,Rubiaceae,Faramea calyciflora,CR,0,2022
Flora,Rubiaceae,Faramea campanularis,EN,0,2022
Flora,Rubiaceae,Faramea filamentosa,EN,0,2022
Flora,Rubiaceae,Faramea includens,VU,0,2022
Flora,Rubiaceae,Faramea intercedens,CR,0,2022
Flora,Rubiaceae,Faramea leucocalyx,EN,0,2022
Flora,Rubiaceae,Faramea paratiensis,EN,1,2022
Flora,Rubiaceae,Faramea tinguana,CR,0,2022
Flora,Rubiaceae,Ferdinandusa hirsuta,EN,0,2022
Flora,Rubiaceae,Galianthe elegans,VU,1,2022
Flora,Rubiaceae,Galianthe polygonoides,EN,0,2022
Flora,Rubiaceae,Galianthe souzae,CR,0,2022
Flora,Rubiaceae,Galianthe vaginata,EN,1,2022
Flora,Rubiaceae,Galium diphyllum,CR,1,2022
Flora,Rubiaceae,Galium rubidiflorum,CR,1,2022
Flora,Rubiaceae,Galium shepherdii,CR,1,2022
Flora,Rubiaceae,Guettarda blanchetiana,VU,0,2022
Flora,Rubiaceae,Guettarda divaricata,EN,0,2022
Flora,Rubiaceae,Guettarda grazielae,EN,0,2022
Flora,Rubiaceae,Hindsia glabra,CR,1,2022
Flora,Rubiaceae,Hindsia ibitipocensis,CR,1,2022
Flora,Rubiaceae,Ixora bahiensis,EN,0,2022
Flora,Rubiaceae,Ixora heterophylla,EN,0,2022
Flora,Rubiaceae,Ixora pilosostyla,EN,0,2022
Flora,Rubiaceae,Kerianthera longiflora,VU,0,2022
Flora,Rubiaceae,Kerianthera preclara,EN,0,2022
Flora,Rubiaceae,Manettia campanulacea,CR,1,2022
Flora,Rubiaceae,Manettia pauciflora,EN,1,2022
Flora,Rubiaceae,Manettia pedunculata,VU,0,2022
Flora,Rubiaceae,Melanopsidium nigrum,VU,1,2022
Flora,Rubiaceae,Mitracarpus anthospermoides,EN,1,2022
Flora,Rubiaceae,Mitracarpus eritrichoides,EN,1,2022
Flora,Rubiaceae,Mitracarpus rigidifolius,VU,1,2022
Flora,Rubiaceae,Pagamea harleyi Steyerm.,VU,1,2022
Flora,Rubiaceae,Palicourea fulgens,VU,1,2022
Flora,Rubiaceae,Parachimarrhis breviloba,EN,0,2022
Flora,Rubiaceae,Posoqueria bahiensis,VU,0,2022
Flora,Rubiaceae,Posoqueria palustris,EN,0,2022
Flora,Rubiaceae,Psychotria caudata,VU,0,2022
Flora,Rubiaceae,Psychotria clavipes,EN,0,2022
Flora,Rubiaceae,Psychotria fluminensis,VU,0,2022
Flora,Rubiaceae,Psychotria formosa,VU,0,2022
Flora,Rubiaceae,Psychotria glaziovii,VU,0,2022
Flora,Rubiaceae,Psychotria loefgrenii,EN,1,2022
Flora,Rubiaceae,Psychotria microcarpa,EN,1,2022
Flora,Rubiaceae,Psychotria paludosa,EN,1,2022
Flora,Rubiaceae,Psychotria subspathacea,VU,0,2022
Flora,Rubiaceae,Psychotria tenuinervis,EN,0,2022
Flora,Rubiaceae,Psychotria ulei,EN,0,2022
Flora,Rubiaceae,Randia hebecarpa,EN,0,2022
Flora,Rubiaceae,Randia itatiaiae,CR,0,2022
Flora,Rubiaceae,Remijia asperula,VU,0,2022
Flora,Rubiaceae,Retiniphyllum chloranthum,VU,0,2022
Flora,Rubiaceae,Retiniphyllum pilosum,EN,0,2022
Flora,Rubiaceae,Richardia schumannii,EN,1,2022
Flora,Rubiaceae,Riodocea pulcherrima,EN,1,2022
Flora,Rubiaceae,Rudgea amazonica,VU,0,2022
Flora,Rubiaceae,Rudgea bracteata,EN,0,2022
Flora,Rubiaceae,Rudgea coronata subsp. saint-hilairei,CR,1,2022
Flora,Rubiaceae,Rudgea corymbulosa,EN,1,2022
Flora,Rubiaceae,Rudgea erythrocarpa,EN,1,2022
Flora,Rubiaceae,Rudgea hileiabaiana,EN,0,2022
Flora,Rubiaceae,Rudgea insignis,VU,1,2022
Flora,Rubiaceae,Rudgea jasminoides subsp. nervosa,VU,1,2022
Flora,Rubiaceae,Rudgea mouririoides,EN,0,2022
Flora,Rubiaceae,Rudgea nobilis,EN,0,2022
Flora,Rubiaceae,Rudgea obtusa,VU,0,2022
Flora,Rubiaceae,Rudgea pachyphylla,CR,1,2022
Flora,Rubiaceae,Rudgea palicoureoides,VU,0,2022
Flora,Rubiaceae,Rudgea parquioides subsp. caprifolium,CR,1,2022
Flora,Rubiaceae,Rudgea parquioides subsp. hirsutissima,EN,1,2022
Flora,Rubiaceae,Rudgea parvifolia,CR,1,2022
Flora,Rubiaceae,Rudgea sessilis subsp. cipoana,EN,1,2022
Flora,Rubiaceae,Rudgea vellerea,VU,0,2022
Flora,Rubiaceae,Rustia angustifolia,EN,1,2022
Flora,Rubiaceae,Rustia gracilis,EN,0,2022
Flora,Rubiaceae,Rustia simpsonii,EN,0,2022
Flora,Rubiaceae,Salzmannia arborea,VU,0,2022
Flora,Rubiaceae,Simira eliezeriana,EN,0,2022
Flora,Rubiaceae,Simira grazielae,CR,1,2022
Flora,Rubiaceae,Simira hatschbachiorum,EN,1,2022
Flora,Rubiaceae,Simira hexandra,EN,0,2022
Flora,Rubiaceae,Simira paraensis,VU,0,2022
Flora,Rubiaceae,Simira walteri,EN,0,2022
Flora,Rubiaceae,Staelia hatschbachii,EN,1,2022
Flora,Rubiaceae,Standleya erecta,CR,0,2022
Flora,Rubiaceae,Standleya kuhlmanni,EN,1,2022
Flora,Rubiaceae,Standleya limae,CR,0,2022
Flora,Rubiaceae,Warszewiczia longistaminea,EN,0,2022
Flora,Rutaceae,Andreadoxa flava,CR,1,2022
Flora,Rutaceae,Angostura quinquefolia,VU,0,2022
Flora,Rutaceae,Conchocarpus adenantherus,EN,0,2022
Flora,Rutaceae,Conchocarpus albiflorus,EN,0,2022
Flora,Rutaceae,Conchocarpus bellus,CR,1,2022
Flora,Rutaceae,Conchocarpus cauliflorus,CR,1,2022
Flora,Rutaceae,Conchocarpus coeruleus,EN,1,2022
Flora,Rutaceae,Conchocarpus furcatus,CR,0,2022
Flora,Rutaceae,Conchocarpus grandiflorus,EN,0,2022
Flora,Rutaceae,Conchocarpus hamadryadicus,VU,0,2022
Flora,Rutaceae,Conchocarpus macrocarpus,EN,0,2022
Flora,Rutaceae,Conchocarpus marginatus,CR,1,2022
Flora,Rutaceae,Conchocarpus minutiflorus,CR,0,2022
Flora,Rutaceae,Conchocarpus ovatus,VU,0,2022
Flora,Rutaceae,Conchocarpus santosii,CR,0,2022
Flora,Rutaceae,Conchocarpus sordidus,CR,0,2022
Flora,Rutaceae,Esenbeckia irwiniana,EN,1,2022
Flora,Rutaceae,Esenbeckia oligantha,EN,0,2022
Flora,Rutaceae,Euxylophora paraensis,EN,1,2022
Flora,Rutaceae,Galipea carinata,CR,1,2022
Flora,Rutaceae,Galipea revoluta,EN,0,2022
Flora,Rutaceae,Hortia superba,VU,0,2022
Flora,Rutaceae,Metrodorea maracasana,VU,1,2022
Flora,Rutaceae,Neoraputia calliantha,EN,0,2022
Flora,Rutaceae,Pilocarpus alatus,EN,1,2022
Flora,Rutaceae,Pilocarpus carajaensis,EN,0,2022
Flora,Rutaceae,Pilocarpus grandiflorus,VU,0,2022
Flora,Rutaceae,Pilocarpus jaborandi,EN,1,2022
Flora,Rutaceae,Pilocarpus microphyllus,VU,1,2022
Flora,Rutaceae,Pilocarpus sulcatus,EN,0,2022
Flora,Rutaceae,Pilocarpus trachylophus,EN,1,2022
Flora,Rutaceae,Raulinoa echinata,VU,1,2022
Flora,Rutaceae,Spiranthera speciosa,CR,1,2022
Flora,Rutaceae,Ticorea froesii,VU,0,2022
Flora,Rutaceae,Zanthoxylum retusum,EN,0,2022
Flora,Rutaceae,Zanthoxylum unifoliolatum,EN,0,2022
Flora,Sabiaceae,Meliosma chartacea,VU,0,2022
Flora,Sabiaceae,Meliosma itatiaiae,VU,0,2022
Flora,Salicaceae,Abatia angeliana,VU,1,2022
Flora,Salicaceae,Abatia microphylla,EN,0,2022
Flora,Salicaceae,Banara trinitatis,CR,0,2022
Flora,Salicaceae,Casearia catharinensis,EN,0,2022
Flora,Salicaceae,Casearia murceana,VU,0,2022
Flora,Salicaceae,Xylosma glaberrima,VU,0,2022
Flora,Santalaceae,Acanthosyris paulo-alvinii,CR,1,2022
Flora,Sapindaceae,Alatococcus siqueirae,EN,0,2022
Flora,Sapindaceae,Allophylus heterophyllus,VU,0,2022
Flora,Sapindaceae,Cupania crassifolia,EN,0,2022
Flora,Sapindaceae,Cupania fluminensis,EN,0,2022
Flora,Sapindaceae,Cupania moraesiana,CR,0,2022
Flora,Sapindaceae,Cupania radlkoferi,CR,0,2022
Flora,Sapindaceae,Cupania schizoneura,CR,0,2022
Flora,Sapindaceae,Matayba cristae,VU,0,2022
Flora,Sapindaceae,Melicoccus espiritosantensis,EN,1,2022
Flora,Sapindaceae,Paullinia marginata,EN,0,2022
Flora,Sapindaceae,Porocystis acuminata,EN,0,2022
Flora,Sapindaceae,Serjania divaricocca,CR,1,2022
Flora,Sapindaceae,Serjania fluminensis,EN,0,2022
Flora,Sapindaceae,Serjania hatschbachii,CR,1,2022
Flora,Sapindaceae,Serjania littoralis,EN,0,2022
Flora,Sapindaceae,Serjania tenuis,VU,0,2022
Flora,Sapindaceae,Talisia ghilleana,EN,0,2022
Flora,Sapindaceae,Talisia granulosa,CR,0,2022
Flora,Sapindaceae,Talisia parviflora,VU,0,2022
Flora,Sapindaceae,Toulicia stans,CR,0,2022
Flora,Sapindaceae,Toulicia subsquamulata,VU,0,2022
Flora,Sapindaceae,Urvillea glabra,VU,1,2022
Flora,Sapotaceae,Chrysophyllum imperiale,EN,1,2022
Flora,Sapotaceae,Chrysophyllum wilsonii,EN,0,2022
Flora,Sapotaceae,Manilkara dardanoi,CR,1,2022
Flora,Sapotaceae,Manilkara decrescens,VU,1,2022
Flora,Sapotaceae,Manilkara maxima,EN,1,2022
Flora,Sapotaceae,Micropholis splendens,EN,1,2022
Flora,Sapotaceae,Pouteria atlantica,CR,0,2022
Flora,Sapotaceae,Pouteria bapeba,EN,1,2022
Flora,Sapotaceae,Pouteria bullata,EN,1,2022
Flora,Sapotaceae,Pouteria butyrocarpa,CR,1,2022
Flora,Sapotaceae,Pouteria citriodora,EN,0,2022
Flora,Sapotaceae,Pouteria coelomatica,EN,1,2022
Flora,Sapotaceae,Pouteria confusa,EN,0,2022
Flora,Sapotaceae,Pouteria erythrochrysa,VU,0,2022
Flora,Sapotaceae,Pouteria flavilatex,EN,0,2022
Flora,Sapotaceae,Pouteria freitasii,VU,0,2022
Flora,Sapotaceae,Pouteria macahensis,EN,1,2022
Flora,Sapotaceae,Pouteria maxima,VU,0,2022
Flora,Sapotaceae,Pouteria multiflora,EN,0,2022
Flora,Sapotaceae,Pouteria pentamera,EN,0,2022
Flora,Sapotaceae,Pouteria resinosa,EN,0,2022
Flora,Sapotaceae,Pouteria stylifera,EN,0,2022
Flora,Sapotaceae,Pouteria velutinicarpa,CR,0,2022
Flora,Sapotaceae,Pradosia granulosa,EN,1,2022
Flora,Sapotaceae,Pradosia kuhlmannii,EN,1,2022
Flora,Sapotaceae,Pradosia lahoziana,CR,0,2022
Flora,Sapotaceae,Pradosia longipedicellata,EN,0,2022
Flora,Sapotaceae,Pradosia restingae,EN,0,2022
Flora,Sapotaceae,Sarcaulus vestitus,VU,1,2022
Flora,Scrophulariaceae,Buddleja speciosissima,EN,1,2022
Flora,Selaginellaceae,Selaginella mendoncae,VU,1,2022
Flora,Seligeriaceae,Brachydontium notorogenes,CR,0,2022
Flora,Simaroubaceae,Castela tweedii,EN,1,2022
Flora,Simaroubaceae,Homalolepis cavalcantei,EN,0,2022
Flora,Simaroubaceae,Homalolepis docensis,CR,0,2022
Flora,Simaroubaceae,Homalolepis floribunda,CR,0,2022
Flora,Simaroubaceae,Homalolepis glabra,VU,1,2022
Flora,Simaroubaceae,Homalolepis insignis,EN,0,2022
Flora,Simaroubaceae,Homalolepis maiana,CR,0,2022
Flora,Simaroubaceae,Homalolepis planaltina,CR,0,2022
Flora,Simaroubaceae,Homalolepis pumila,VU,0,2022
Flora,Simaroubaceae,Homalolepis salubris,CR,1,2022
Flora,Simaroubaceae,Homalolepis suaveolens,CR,1,2022
Flora,Simaroubaceae,Homalolepis warmingiana,EN,1,2022
Flora,Smilacaceae,Smilax lappacea,EN,1,2022
Flora,Smilacaceae,Smilax lutescens,EN,1,2022
Flora,Smilacaceae,Smilax muscosa,VU,1,2022
Flora,Smilacaceae,Smilax spicata,EN,1,2022
Flora,Smilacaceae,Smilax subsessiliflora,EN,1,2022
Flora,Solanaceae,Athenaea angustifolia,EN,0,2022
Flora,Solanaceae,Athenaea sellowiana,EN,0,2022
Flora,Solanaceae,Calibrachoa eglandulata,EN,1,2022
Flora,Solanaceae,Calibrachoa elegans,EN,1,2022
Flora,Solanaceae,Calibrachoa humilis,EN,1,2022
Flora,Solanaceae,Calibrachoa spathulata,VU,1,2022
Flora,Solanaceae,Capsicum friburgense,EN,0,2022
Flora,Solanaceae,Lycianthes repens,EN,1,2022
Flora,Solanaceae,Nicotiana mutabilis,VU,1,2022
Flora,Solanaceae,Nierembergia pinifolia,CR,1,2022
Flora,Solanaceae,Petunia bonjardinensis,EN,1,2022
Flora,Solanaceae,Petunia exserta,EN,1,2022
Flora,Solanaceae,Petunia mantiqueirensis,EN,1,2022
Flora,Solanaceae,Petunia reitzii,CR,1,2022
Flora,Solanaceae,Petunia saxicola,CR,1,2022
Flora,Solanaceae,Schwenckia curviflora,EN,1,2022
Flora,Solanaceae,Schwenckia nova-veneciana,CR,1,2022
Flora,Solanaceae,Solanum anisocladum,VU,0,2022
Flora,Solanaceae,Solanum arenarium,EN,1,2022
Flora,Solanaceae,Solanum bahianum,EN,1,2022
Flora,Solanaceae,Solanum friburgense,VU,0,2022
Flora,Solanaceae,Solanum gertii,EN,0,2022
Flora,Solanaceae,Solanum graveolens,EN,1,2022
Flora,Solanaceae,Solanum jabrense,EN,1,2022
Flora,Solanaceae,Solanum kleinii,EN,0,2022
Flora,Solanaceae,Solanum pabstii,EN,0,2022
Flora,Solanaceae,Solanum pachimatium,VU,0,2022
Flora,Solanaceae,Solanum paralum,EN,1,2022
Flora,Solanaceae,Solanum psilophyllum,EN,0,2022
Flora,Solanaceae,Solanum restingae,EN,1,2022
Flora,Solanaceae,Solanum santosii,VU,1,2022
Flora,Solanaceae,Solanum spissifolium,CR,1,2022
Flora,Solanaceae,Solanum viscosissimum,EN,1,2022
Flora,Styracaceae,Styrax aureus,EN,0,2022
Flora,Styracaceae,Styrax pauciflorus,CR,0,2022
Flora,Symplocaceae,Symplocos angulata,CR,0,2022
Flora,Symplocaceae,Symplocos atlantica,EN,0,2022
Flora,Symplocaceae,Symplocos corymboclados,EN,1,2022
Flora,Symplocaceae,Symplocos dasyphylla,EN,0,2022
Flora,Symplocaceae,Symplocos glaberrima,EN,0,2022
Flora,Symplocaceae,Symplocos incrassata,EN,0,2022
Flora,Symplocaceae,Symplocos inopinata,EN,0,2022
Flora,Symplocaceae,Symplocos itatiaiae,EN,1,2022
Flora,Symplocaceae,Symplocos kleinii,VU,0,2022
Flora,Symplocaceae,Symplocos microstyla,CR,0,2022
Flora,Symplocaceae,Symplocos neglecta,CR,1,2022
Flora,Symplocaceae,Symplocos organensis,EN,1,2022
Flora,Symplocaceae,Symplocos pycnobotrya,EN,0,2022
Flora,Symplocaceae,Symplocos rhamnifolia,CR,1,2022
Flora,Symplocaceae,Symplocos rizzinii,CR (PEX),0,2022
Flora,Thelypteridaceae,Amauropelta novaeana,CR,1,2022
Flora,Thelypteridaceae,Goniopteris cutiataensis,EN,1,2022
Flora,Thelypteridaceae,Goniopteris littoralis,EN,1,2022
Flora,Thelypteridaceae,Goniopteris montana,VU,1,2022
Flora,Thelypteridaceae,Goniopteris multigemmifera,CR,1,2022
Flora,Thelypteridaceae,Goniopteris refracta,EN,0,2022
Flora,Thymelaeaceae,Daphnopsis filipedunculata,EN,0,2022
Flora,Thymelaeaceae,Daphnopsis pseudosalix,EN,0,2022
Flora,Thymelaeaceae,Funifera brasiliensis,VU,0,2022
Flora,Thymelaeaceae,Funifera insulae,CR,0,2022
Flora,Trigoniaceae,Trigonia littoralis,EN,0,2022
Flora,Trigoniaceae,Trigoniodendron spiritusanctense,EN,1,2022
Flora,Tropaeolaceae,Tropaeolum warmingianum,EN,1,2022
Flora,Urticaceae,Coussapoa curranii,EN,0,2022
Flora,Urticaceae,Coussapoa floccosa,EN,0,2022
Flora,Urticaceae,Coussapoa pachyphylla,EN,0,2022
Flora,Urticaceae,Pilea aparadensis,CR,1,2022
Flora,Urticaceae,Pilea flammula,VU,1,2022
Flora,Urticaceae,Pourouma formicarum,EN,0,2022
Flora,Velloziaceae,Barbacenia brevifolia,EN,0,2022
Flora,Velloziaceae,Barbacenia delicatula,EN,1,2022
Flora,Velloziaceae,Barbacenia exscapa,CR,1,2022
Flora,Velloziaceae,Barbacenia fannieae,VU,0,2022
Flora,Velloziaceae,Barbacenia gaveensis,CR,0,2022
Flora,Velloziaceae,Barbacenia glutinosa,CR,1,2022
Flora,Velloziaceae,Barbacenia gounelleana,EN,1,2022
Flora,Velloziaceae,Barbacenia longiscapa,CR,1,2022
Flora,Velloziaceae,Barbacenia paranaensis,EN,1,2022
Flora,Velloziaceae,Barbacenia pungens,CR,1,2022
Flora,Velloziaceae,Barbacenia riparia,CR,1,2022
Flora,Velloziaceae,Barbacenia rodriguesii,EN,1,2022
Flora,Velloziaceae,Barbacenia seubertiana,EN,0,2022
Flora,Velloziaceae,Barbacenia spectabilis,EN,1,2022
Flora,Velloziaceae,Barbacenia spiralis,EN,1,2022
Flora,Velloziaceae,Vellozia alata,EN,1,2022
Flora,Velloziaceae,Vellozia armata,EN,1,2022
Flora,Velloziaceae,Vellozia barbata,EN,1,2022
Flora,Velloziaceae,Vellozia canelinha,CR,1,2022
Flora,Velloziaceae,Vellozia gigantea,EN,1,2022
Flora,Velloziaceae,Vellozia glabra,EN,1,2022
Flora,Velloziaceae,Vellozia hatschbachii,EN,1,2022
Flora,Velloziaceae,Vellozia lilacina,EN,1,2022
Flora,Velloziaceae,Vellozia metzgerae,EN,1,2022
Flora,Velloziaceae,Vellozia nuda,EN,1,2022
Flora,Velloziaceae,Vellozia patens,EN,1,2022
Flora,Velloziaceae,Vellozia piresiana,EN,1,2022
Flora,Velloziaceae,Vellozia pulchra,EN,1,2022
Flora,Velloziaceae,Vellozia sessilis,EN,1,2022
Flora,Velloziaceae,Vellozia streptophylla,EN,1,2022
Flora,Velloziaceae,Vellozia subalata,EN,1,2022
Flora,Verbenaceae,Aloysia cordata,EN,0,2022
Flora,Verbenaceae,Aloysia hatschbachii,EN,1,2022
Flora,Verbenaceae,Lippia bradei,VU,1,2022
Flora,Verbenaceae,Lippia bromleyana,EN,1,2022
Flora,Verbenaceae,Lippia elliptica,VU,1,2022
Flora,Verbenaceae,Lippia insignis,VU,1,2022
Flora,Verbenaceae,Lippia morii,EN,1,2022
Flora,Verbenaceae,Lippia pumila,EN,1,2022
Flora,Verbenaceae,Lippia rhodocnemis,EN,1,2022
Flora,Verbenaceae,Recordia reitzii,VU,1,2022
Flora,Verbenaceae,Stachytarpheta almasensis,EN,1,2022
Flora,Verbenaceae,Stachytarpheta procumbens,EN,1,2022
Flora,Verbenaceae,Stachytarpheta radlkoferiana,VU,1,2022
Flora,Violaceae,Hybanthus albus,CR,1,2022
Flora,Violaceae,Pombalia strigoides,EN,1,2022
Flora,Violaceae,Rinorea laevigata,EN,0,2022
Flora,Violaceae,Rinorea longistipulata,EN,1,2022
Flora,Violaceae,Rinorea ramiziana,EN,1,2022
Flora,Violaceae,Viola gracillima,EN,1,2022
Flora,Vitaceae,Cissus apendiculata,EN,1,2022
Flora,Vitaceae,Cissus inundata,VU,1,2022
Flora,Vochysiaceae,Callisthene dryadum,CR,0,2022
Flora,Vochysiaceae,Callisthene erythroclada,EN,0,2022
Flora,Vochysiaceae,Callisthene inundata,EN,1,2022
Flora,Vochysiaceae,Callisthene kuhlmannii,EN,0,2022
Flora,Vochysiaceae,Erisma arietinum,EN,1,2022
Flora,Vochysiaceae,Erisma fuscum,EN,0,2022
Flora,Vochysiaceae,Qualea coerulea,EN,1,2022
Flora,Vochysiaceae,Qualea hannekesaskiarum,EN,0,2022
Flora,Vochysiaceae,Qualea insignis,VU,0,2022
Flora,Vochysiaceae,Qualea labouriauana,VU,0,2022
Flora,Vochysiaceae,Qualea lundii,EN,0,2022
Flora,Vochysiaceae,Qualea magna,EN,1,2022
Flora,Vochysiaceae,Vochysia angelica,EN,1,2022
Flora,Vochysiaceae,Vochysia assua,VU,0,2022
Flora,Vochysiaceae,Vochysia dardanoi,EN,0,2022
Flora,Vochysiaceae,Vochysia eximia,VU,0,2022
Flora,Vochysiaceae,Vochysia expansa,VU,0,2022
Flora,Vochysiaceae,Vochysia glazioviana,EN,0,2022
Flora,Vochysiaceae,Vochysia gummifera,EN,0,2022
Flora,Vochysiaceae,Vochysia mapuerae,VU,0,2022
Flora,Vochysiaceae,Vochysia oblongifolia,EN,0,2022
